uid,formula,charge,n_c,n_h,n_n,n_o,n_atoms,symmetry,method,basis,scales_seen,n_modes,weight,total_e,vib_e,n_solo,n_duo,n_trio,n_quartet,n_quintet,n_ch2,n_chx,dois,route,n_ch,n_ch3
7993,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03903414,532.05000000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7991,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03351198,531.92420000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7988,C94H23N2,0,94,23,2,0,119,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03470891,531.31210000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7983,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.04033310,532.29210000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7979,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03265561,531.87030000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7973,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03389126,531.94810000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7972,C94H23N2,0,94,23,2,0,119,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03742234,531.47740000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7967,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.04036784,532.29020000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7962,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03904683,532.37460000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7958,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03134471,531.53060000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7953,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03809841,532.22700000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7950,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.04002283,532.28400000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7945,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03284198,530.95800000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7944,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03985178,532.24200000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7939,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03797374,532.24350000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7934,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03244407,531.91340000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7928,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03950567,532.15530000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7926,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.04298362,532.33970000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7922,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03480038,532.17930000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7919,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.02670998,532.29610000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7914,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.04029756,532.20380000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7910,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03843118,532.10890000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7907,C94H23N2,0,94,23,2,0,119,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03897249,531.39140000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7901,C94H23N2,0,94,23,2,0,119,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03353843,531.52410000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7900,C94H23N2,0,94,23,2,0,119,"2-A""",UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.03245450,531.72960000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
7893,C94H23N2,0,94,23,2,0,119,2-A,UB3LYP,6-31g*,"0.9597,0.9691,0.9794",351,1179.18611500,-3706.01807202,531.85470000,11,12,0,0,0,0,,10.3847/1538-4357/ac28fc,"# b3lyp/6-31G* freq guess=check geom=check int=grid=ultrafine
# pop=r g gfprint",0,0
