pair_id,uid,formula,charge,n_c,n_h,has_n,n_solo,n_duo,n_trio,n_quartet,point_group,ladder,lab_doi,species_name,nu_lab_cm,rel_int_lab,nu_scaled_cm,nu_unscaled_cm,scale,scale_region,intensity_km_mol,log10_intensity,rel_int_comp,irrep,family,n_candidates,y_cm
754,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1225.7,0.3019,1225.5036,1264.5790940047468,0.9691,1,194.7861,2.2895579622516133,0.3147,A',CH-ip-bend (8.6 um),3,0.196
755,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1540.1,0.2076,1536.2894,1585.274378289134,0.9691,1,153.4649,2.186009060728963,0.2479,A',CC-stretch (6.2 um),3,3.811
756,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1577.5,0.1302,1572.3175,1622.4512434217318,0.9691,1,62.7231,1.7974275145938494,0.1013,A',CC-stretch (6.2 um),4,5.182
757,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1375.9,0.0792,1363.5843,1407.0625322464143,0.9691,1,23.9905,1.3800392994467006,0.0388,A',CC-stretch/CH-ip (7.7 um),2,12.316
758,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1528.0,0.0792,1508.3741,1556.4689918481065,0.9691,1,28.5364,1.4553991839590907,0.0461,A',CC-stretch (6.2 um),4,19.626
759,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1405.8,0.0792,1421.5189,1466.8443917036427,0.9691,1,5.5942,0.7477379889113938,0.009,A',CC-stretch/CH-ip (7.7 um),3,-15.719
760,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1102.3,0.0698,1093.8425,1128.7199463419668,0.9691,1,21.5275,1.3329935979031027,0.0348,A',ring / CH-ip (9-10.5 um),1,8.457
761,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1477.0,0.0698,1477.0632,1524.159735837375,0.9691,1,140.1656,2.14664144042585,0.2264,A',CC-stretch/CH-ip (7.7 um),2,-0.063
762,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,911.2,0.0604,903.4528,922.4553808454156,0.9794,0,32.0625,1.5059973824558914,0.0518,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,7.747
763,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1182.2,0.0302,1182.8338,1220.5487565782687,0.9691,1,19.6524,1.2934155950732484,0.0317,A',CH-ip-bend (8.6 um),3,-0.634
764,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1231.0,0.0302,1231.722,1270.9957692704572,0.9691,1,45.8373,1.6612190280335979,0.074,A',CH-ip-bend (8.6 um),4,-0.722
765,281,C18H12+,1,18,12,0,2,2,0,8,"2-A""",,10.1021/jp9609794,benzaanthracene,1209.3,0.01,1204.547,1242.9542874832318,0.9691,1,2.6461,0.4226062527870637,0.0043,A',CH-ip-bend (8.6 um),4,4.753
766,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,3069.3,1.0,3073.7847,3202.859956236324,0.9597,2,52.9809,1.7241193314945047,0.9769,B2,CH-stretch,7,-4.485
767,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,743.6,0.4,747.8092,763.538084541556,0.9794,0,38.7782,1.5885876462019375,0.715,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),1,-4.209
768,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,823.7,0.36,828.0353,845.4516030222585,0.9794,0,51.5458,1.7121932843405037,0.9504,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-4.335
769,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1451.4,0.336,1446.3325,1492.4491796512227,0.9691,1,54.2345,1.7342756406531978,1.0,A1,CC-stretch/CH-ip (7.7 um),3,5.068
770,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,773.6,0.32,775.806,792.123749234225,0.9794,0,28.1171,1.4489705254891312,0.5184,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.206
771,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,883.5,0.216,875.2559,893.6654073922809,0.9794,0,23.2954,1.3672701720197546,0.4295,B1,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,8.244
772,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1489.7,0.1,1490.1413,1537.6548343824168,0.9691,1,9.1629,0.9620329468853035,0.1689,B2,CC-stretch/CH-ip (7.7 um),3,-0.441
773,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1429.9,0.088,1426.3624,1471.842327933134,0.9691,1,15.954,1.2028695877152107,0.2942,A1,CC-stretch/CH-ip (7.7 um),3,3.538
774,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1249.0,0.076,1252.1376,1292.0623258693631,0.9691,1,6.5962,0.8192938151925486,0.1216,B2,CC-stretch/CH-ip (7.7 um),1,-3.138
775,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1099.8,0.064,1087.788,1122.4723970694458,0.9691,1,3.3529,0.5254206008204622,0.0618,B2,ring / CH-ip (9-10.5 um),2,12.012
776,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1614.7,0.052,1616.5293,1668.0727479104323,0.9691,1,1.6623,0.2207094048795663,0.0307,B2,CC-stretch (6.2 um),3,-1.829
777,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1505.8,0.052,1508.1412,1556.2286657723662,0.9691,1,4.1197,0.6148655914971373,0.076,A1,CC-stretch (6.2 um),2,-2.341
778,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,601.3,0.044,602.4107,615.0813763528691,0.9794,0,5.1889,0.7150753010925623,0.0957,A1,low / skeletal,2,-1.111
779,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1336.5,0.04,1340.0702,1382.7986791868746,0.9691,1,1.1503,0.06081111979134563,0.0212,A1,CC-stretch/CH-ip (7.7 um),2,-3.57
780,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,554.3,0.036,550.8241,562.4097406575454,0.9794,0,5.4371,0.7353673206877154,0.1003,A1,low / skeletal,1,3.476
781,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1206.6,0.036,1206.0418,1244.4967495614487,0.9691,1,3.2886,0.5170110524558439,0.0606,B2,CH-ip-bend (8.6 um),2,0.558
782,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1022.7,0.032,1032.1593,1053.8690014294466,0.9794,0,3.4343,0.5358382298621133,0.0633,A1,ring / CH-ip (9-10.5 um),2,-9.459
783,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,950.0,0.032,957.2245,977.3580763732898,0.9794,0,1.0709,0.029748918566836823,0.0197,B1,ring / CH-ip (9-10.5 um),2,-7.225
784,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1408.4,0.032,1408.8839,1453.8065215148076,0.9691,1,1.7426,0.2411977096980561,0.0321,A1,CC-stretch/CH-ip (7.7 um),2,-0.484
785,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,620.9,0.02,626.2413,639.4132121707167,0.9794,0,2.132,0.3287872003545347,0.0393,B1,low / skeletal,2,-5.341
786,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1057.2,0.016,1048.0617,1070.1058811517255,0.9794,0,2.2316,0.3486163527383315,0.0411,A1,ring / CH-ip (9-10.5 um),3,9.138
787,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1191.9,0.012,1190.1948,1228.1444639356105,0.9691,1,1.2112,0.08321586215599756,0.0223,A1,CH-ip-bend (8.6 um),3,1.705
788,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,873.4,0.008,868.4567,886.7231978762507,0.9794,0,1.0583,0.02460879612655787,0.0195,B2,CH-oop (10.5-15 um; benzene nu11 at 673 included),2,4.943
789,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1439.6,0.008,1468.3438,1515.162315550511,0.9691,1,2.4025,0.38066339634058294,0.0443,B2,CC-stretch/CH-ip (7.7 um),3,-28.744
790,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1151.2,0.008,1174.3338,1211.777731916211,0.9691,1,1.0424,0.018034402704528274,0.0192,A1,CH-ip-bend (8.6 um),1,-23.134
791,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,803.9,0.004,799.0997,815.9073922809883,0.9794,0,1.1699,0.06814874097329375,0.0216,A1,CH-oop (10.5-15 um; benzene nu11 at 673 included),3,4.8
792,393,C20H12,0,20,12,0,2,0,6,4,1-A1,,10.1086/311989,benzo[k]fluoranthene,1586.0,0.004,1602.6903,1653.7924878753483,0.9691,1,6.1027,0.7855220211860027,0.1125,A1,CC-stretch (6.2 um),2,-16.69
793,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,3058.0,1.0,3059.845,3188.334896321767,0.9597,2,17.433,1.2413721301584357,0.2838,A',CH-stretch,11,-1.845
794,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,815.5,0.6364,818.5659,835.7830304267919,0.9794,0,57.7151,1.7612894524752685,0.9396,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),5,-3.066
795,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,769.2,0.4318,767.6816,783.8284664080048,0.9794,0,33.7709,1.5285426348085047,0.5498,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,1.518
796,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1429.5,0.3864,1425.4341,1470.8844288515118,0.9691,1,23.3361,1.3680282771590626,0.3799,A',CC-stretch/CH-ip (7.7 um),4,4.066
797,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,738.7,0.2273,739.3152,754.8654278129467,0.9794,0,19.9103,1.2990778038427286,0.3241,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-0.615
798,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1452.9,0.1545,1450.0406,1496.275513362914,0.9691,1,18.0575,1.2566576235323292,0.294,A',CC-stretch/CH-ip (7.7 um),4,2.859
799,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1488.0,0.1136,1489.17,1536.6525642348572,0.9691,1,12.7675,1.1061058665275776,0.2078,A',CC-stretch/CH-ip (7.7 um),2,-1.17
800,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,508.3,0.0909,514.7131,525.5392076781703,0.9794,0,3.928,0.5941714791149121,0.0639,"A""",low / skeletal,2,-6.413
801,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1139.6,0.0682,1140.3688,1176.7297492518833,0.9691,1,5.9488,0.7744293680918046,0.0968,A',CH-ip-bend (8.6 um),3,-0.769
802,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1473.6,0.0591,1468.0295,1514.8379940150658,0.9691,1,8.5189,0.9303835202629754,0.1387,A',CC-stretch/CH-ip (7.7 um),3,5.57
803,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,750.1,0.0591,752.8285,768.6629569123953,0.9794,0,2.2278,0.3478761996098025,0.0363,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,-2.728
804,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1028.8,0.0445,1024.8209,1046.3762507657748,0.9794,0,1.606,0.20574554094266218,0.0261,A',ring / CH-ip (9-10.5 um),3,3.979
805,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1529.0,0.0445,1526.913,1575.599009390156,0.9691,1,5.851,0.7672300981107183,0.0953,A',CC-stretch (6.2 um),2,2.087
806,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,638.4,0.0445,638.8355,652.2723095772922,0.9794,0,5.3062,0.7247836152768093,0.0864,A',low / skeletal,2,-0.436
807,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,791.9,0.0445,792.7465,809.4205636103736,0.9794,0,11.9309,1.0766732056394124,0.1942,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-0.846
808,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1192.3,0.0382,1186.9236,1224.7689608915489,0.9691,1,3.4911,0.5429622890393814,0.0568,A',CH-ip-bend (8.6 um),5,5.376
809,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,547.0,0.0382,543.5155,554.9474167857871,0.9794,0,5.4923,0.7397542512133348,0.0894,A',low / skeletal,2,3.485
810,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,553.0,0.0382,553.6831,565.3288748213191,0.9794,0,2.6867,0.42921917532100873,0.0437,"A""",low / skeletal,3,-0.683
811,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1589.3,0.0382,1586.9685,1637.5693942833557,0.9691,1,12.0708,1.0817360541961074,0.1965,A',CC-stretch (6.2 um),2,2.332
812,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,826.1,0.0318,828.0541,845.4707984480293,0.9794,0,1.7113,0.23332615034985738,0.0279,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),5,-1.954
813,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1289.7,0.0318,1279.8653,1320.6741306366732,0.9691,1,6.7182,0.8272529285922008,0.1094,A',CC-stretch/CH-ip (7.7 um),1,9.835
814,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1174.7,0.0318,1170.3011,1207.6164482509544,0.9691,1,1.8662,0.27095818509209724,0.0304,A',CH-ip-bend (8.6 um),3,4.399
815,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1047.1,0.0318,1037.9312,1059.7623034510923,0.9794,0,2.9312,0.4670454519877564,0.0477,A',ring / CH-ip (9-10.5 um),4,9.169
816,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1561.4,0.0255,1556.6463,1606.2803632236098,0.9691,1,4.2917,0.6326293561414911,0.0699,A',CC-stretch (6.2 um),2,4.754
817,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1616.5,0.0255,1620.2217,1671.8828810236305,0.9691,1,2.1778,0.3380179934708872,0.0355,A',CC-stretch (6.2 um),4,-3.722
818,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,693.5,0.0255,696.2122,710.8558301000613,0.9794,0,1.1371,0.05579865953248067,0.0185,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-2.712
819,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1325.8,0.0255,1321.5956,1363.735011866681,0.9691,1,3.4101,0.532767114714318,0.0555,A',CC-stretch/CH-ip (7.7 um),2,4.204
820,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1373.3,0.0191,1369.6423,1413.313693117325,0.9691,1,1.4471,0.16049854352234602,0.0236,A',CC-stretch/CH-ip (7.7 um),3,3.658
821,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1212.6,0.0191,1212.349,1251.0050562377464,0.9691,1,3.4191,0.5339118029940452,0.0557,A',CH-ip-bend (8.6 um),4,0.251
822,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1391.8,0.0191,1364.9108,1408.4313280363226,0.9691,1,3.8948,0.5904851613342657,0.0634,A',CC-stretch/CH-ip (7.7 um),2,26.889
823,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,857.6,0.0191,853.9108,871.8713498060036,0.9794,0,1.223,0.08742645703628549,0.0199,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),3,3.689
824,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,628.1,0.0127,632.7446,646.0532979375128,0.9794,0,1.2265,0.08866755254240449,0.02,"A""",low / skeletal,2,-4.645
825,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1411.8,0.0127,1422.4751,1467.8310803838615,0.9691,1,32.4857,1.5116922293547954,0.5288,A',CC-stretch/CH-ip (7.7 um),3,-10.675
826,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,936.4,0.0127,930.4867,950.0578925872984,0.9794,0,1.1245,0.05095945977165101,0.0183,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),2,5.913
827,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1071.5,0.0127,1072.6035,1095.1638758423524,0.9794,0,2.0359,0.3087564423706328,0.0331,A',ring / CH-ip (9-10.5 um),2,-1.103
828,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,978.4,0.0064,975.7846,996.308556258934,0.9794,0,1.5764,0.19766642619356545,0.0257,A',ring / CH-ip (9-10.5 um),2,2.615
829,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,805.7,0.0064,803.105,819.9969369001429,0.9794,0,1.7382,0.24009974558740543,0.0283,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),5,2.595
830,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,706.8,0.0064,706.768,721.6336532570962,0.9794,0,1.5894,0.20123320868087463,0.0259,A',CH-oop (10.5-15 um; benzene nu11 at 673 included),2,0.032
831,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,604.4,0.0064,577.698,589.8488870737185,0.9794,0,1.3719,0.13732245610034433,0.0223,A',low / skeletal,2,26.702
832,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,831.7,0.0064,828.5365,845.9633449050439,0.9794,0,14.6129,1.1647364123078021,0.2379,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),5,3.163
833,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1131.3,0.0064,1123.8709,1159.705809513982,0.9691,1,2.9007,0.4625028149516594,0.0472,A',CH-ip-bend (8.6 um),3,7.429
834,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1353.7,0.0064,1349.4274,1392.4542358889692,0.9691,1,2.8616,0.45660892714091317,0.0466,A',CC-stretch/CH-ip (7.7 um),3,4.273
835,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1224.9,0.0064,1218.1833,1257.0253843772573,0.9691,1,3.1549,0.49898559808523435,0.0514,A',CH-ip-bend (8.6 um),3,6.717
836,395,C20H12,0,20,12,0,0,2,6,4,1-A',,10.1021/jp983483q,benzo[j]fluoranthene,1582.1,0.0064,1606.7757,1658.0081518935094,0.9691,1,2.0945,0.3210803646972383,0.0341,A',CC-stretch (6.2 um),3,-24.676
837,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,3073.5,1.0,3071.7946,3200.7862873814734,0.9597,2,3.2349,0.5098608599291559,0.0619,A',CH-stretch,8,1.705
838,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,744.1,0.6364,747.5734,763.2973248927915,0.9794,0,45.7144,1.6600530240404967,0.8752,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-3.473
839,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,777.4,0.4318,780.5036,796.9201551970594,0.9794,0,32.8889,1.5170493483406977,0.6296,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-3.104
840,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,735.7,0.2045,736.121,751.6040432918113,0.9794,0,21.0107,1.322440521757361,0.4022,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),4,-0.421
841,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1442.6,0.1955,1438.8943,1484.7738107522443,0.9691,1,28.555,1.4556821645007905,0.5467,A',CC-stretch/CH-ip (7.7 um),5,3.706
842,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1377.5,0.1318,1378.2117,1422.1563306160356,0.9691,1,15.5935,1.1929436046106863,0.2985,A',CC-stretch/CH-ip (7.7 um),2,-0.712
843,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1456.3,0.1273,1459.6868,1506.2292849035186,0.9691,1,13.3999,1.127101557349118,0.2565,A',CC-stretch/CH-ip (7.7 um),5,-3.387
844,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1535.2,0.1136,1533.9459,1582.8561551955422,0.9691,1,13.5782,1.1328422013229564,0.2599,A',CC-stretch (6.2 um),1,1.254
845,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,892.5,0.1,892.6541,911.4295487032877,0.9794,0,10.4324,1.0183842304643755,0.1997,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),2,-0.154
846,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,503.3,0.0773,507.3564,518.0277721053707,0.9794,0,3.7791,0.5773883840772646,0.0723,"A""",low / skeletal,1,-4.056
847,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,617.9,0.0682,618.6866,631.6996120073514,0.9794,0,7.7444,0.8889877762872177,0.1483,A',low / skeletal,2,-0.787
848,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1464.6,0.0682,1468.843,1515.6774326694872,0.9691,1,4.781,0.6795187436957894,0.0915,A',CC-stretch/CH-ip (7.7 um),5,-4.243
849,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1425.3,0.0591,1417.6584,1462.860798679187,0.9691,1,6.159,0.7895102040902543,0.1179,A',CC-stretch/CH-ip (7.7 um),3,7.642
850,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1150.9,0.05,1144.5855,1181.0808998039415,0.9691,1,4.5211,0.6552441130877977,0.0866,A',CH-ip-bend (8.6 um),4,6.315
851,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1037.2,0.05,1032.6175,1054.3368388809474,0.9794,0,1.3523,0.1310730480343458,0.0259,A',ring / CH-ip (9-10.5 um),2,4.582
852,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,753.1,0.0382,749.316,765.0765774964264,0.9794,0,15.7885,1.1983408714479862,0.3023,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),5,3.784
853,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1216.4,0.0382,1234.1013,1273.4509338561552,0.9691,1,7.726,0.8879547038088015,0.1479,A',CH-ip-bend (8.6 um),2,-17.701
854,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,543.6,0.0318,542.0434,553.4443536859302,0.9794,0,3.1013,0.4915437791501725,0.0594,A',low / skeletal,2,1.557
855,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1361.5,0.0255,1370.5668,1414.267671034981,0.9691,1,2.6691,0.4263648452879274,0.0511,A',CC-stretch/CH-ip (7.7 um),2,-9.067
856,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1158.9,0.0255,1158.0647,1194.9898875245071,0.9691,1,1.1418,0.05759003867066406,0.0219,A',CH-ip-bend (8.6 um),4,0.835
857,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1490.4,0.0255,1483.545,1530.8482096790838,0.9691,1,7.4985,0.8749743958082714,0.1436,A',CC-stretch/CH-ip (7.7 um),2,6.855
858,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1599.6,0.0255,1595.0925,1645.952430089774,0.9691,1,11.2038,1.0493653475924767,0.2145,A',CC-stretch (6.2 um),3,4.507
859,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,762.6,0.0255,764.1785,780.2516847049213,0.9794,0,10.2784,1.0119255149265494,0.1968,"A""",CH-oop (10.5-15 um; benzene nu11 at 673 included),5,-1.578
860,391,C20H12,0,20,12,0,1,0,3,8,1-A',,10.1086/311989,benzo[b]fluoranthene,1003.8,0.0191,1000.3625,1021.403410251174,0.9794,0,1.8253,0.26133425379913094,0.0349,A',ring / CH-ip (9-10.5 um),2,3.438
